PPID,Beep,Reported,Estimated,PropPos
880268,134,5,0.340942944,0.4
880268,135,4,0.270460716,0
880268,137,2,0.260863603,0
880268,138,3,0.236282928,0
880268,140,2,0.231638197,0
880268,22,4,0.523234933,0.25
880268,25,5,0.837540717,0.666666666666666
880268,28,2,0.216194311,0
888442,1,3,0.146240221,0.285714285714285
888442,2,4,0.721366431,0
888442,3,6,0.900282116,1
888442,4,5,0.794466875,1
888442,5,5,0.236385904,0.25
888442,6,6,0.802902906,0.285714285714285
888442,7,3,0.173081188,0
888442,8,3,0.325701442,0
888442,9,4,0.325148206,0.6
888442,10,5,0.867496075,1
888442,11,4,0.209162938,0
888442,12,2,0.140615185,0
888442,13,5,0.196981876,0.5
888442,14,4,0.7342993,0.333333333333333
888442,15,6,0.905900611,0.666666666666666
888442,16,4,0.250594177,0.166666666666666
888442,17,6,0.49037942,0.5
888442,18,4,0.736578072,0.5
888442,19,3,0.222716644,0
888442,20,5,0.923870142,0.6
888442,21,6,0.631228992,1
888442,22,5,0.868803878,0.666666666666666
888442,23,6,0.9257257,0.75
888442,24,4,0.421144542,0.666666666666666
888442,25,6,0.746604195,1
888442,27,6,0.779764859,0.4
888442,28,5,0.937675835,0.6
888442,29,6,0.914355836,1
888442,31,4,0.807529733,0.6
888442,32,5,0.552690418,0.75
888442,33,5,0.91228842,1
888442,34,2,0.173263154,0.285714285714285
888442,35,4,0.858414758,0.6
888442,1,3,0.302427114,0
888442,2,5,0.313195423,0
888442,3,5,0.869381352,1
888442,4,5,0.885169714,1
888442,5,3,0.181684332,0.2
888442,6,6,0.819123362,0.25
888442,7,5,0.744030695,0.538461538461538
888442,36,6,0.921834502,1
888442,37,2,0.195604919,0
888442,38,3,0.215506423,0
888442,39,2,0.242474064,0
888442,40,5,0.695049998,0.5
888442,41,4,0.739025819,0.333333333333333
888442,42,3,0.261298418,0
888442,43,6,0.766130216,1
888442,44,3,0.135787037,0.125
888442,45,6,0.763263779,0.428571428571428
888442,46,5,0.833290951,0.8
888442,47,5,0.509729466,0.5
888442,48,5,0.898012902,0.666666666666666
888442,49,4,0.917284677,0.4
888442,50,5,0.90723077,0.333333333333333
888442,51,5,0.677211746,0.166666666666666
888442,52,6,0.918626864,0.6
888442,53,4,0.866224266,1
888442,54,3,0.424019083,0
888442,55,6,0.847106559,0.666666666666666
888442,56,5,0.824958406,0.666666666666666
888442,57,5,0.76811005,0.333333333333333
888442,59,5,0.670557923,0.666666666666666
888442,60,3,0.234554102,0
888442,61,5,0.828987132,0.666666666666666
888442,62,6,0.688908827,0.333333333333333
888442,64,6,0.821885687,0.25
888442,65,5,0.87385805,0.333333333333333
888442,66,6,0.835035709,0.5
888442,67,6,0.928805362,1
888442,68,7,0.881835792,1
888442,69,6,0.910086497,0.4
888442,70,3,0.171490563,0
888442,8,3,0.237012677,0
888442,9,5,0.475127315,0.6
888442,10,5,0.887957587,1
888442,11,5,0.238976803,0.625
888442,12,3,0.11182423,0
888442,13,6,0.833871239,0
888442,71,4,0.412896694,0.75
888442,72,5,0.633163113,0.2
888442,73,4,0.719218655,0.666666666666666
888442,74,6,0.920807222,0.4
888442,75,2,0.244483022,0.2
888442,76,5,0.73610357,0
888442,77,6,0.167417948,0.2
888442,78,5,0.182881782,0
888442,79,5,0.955854983,0.5
888442,80,5,0.556911694,0.5
888442,81,3,0.149354226,0
888442,82,6,0.449626909,0
888442,83,5,0.847280767,0.666666666666666
888442,84,3,0.180230837,0.5
888442,85,5,0.928245578,0.285714285714285
888442,86,4,0.813476755,0.4
888442,87,5,0.474864777,0.333333333333333
888442,88,5,0.880028031,0.666666666666666
888442,89,5,0.31818366,0
888442,90,5,0.883123284,0.333333333333333
888442,91,5,0.87529665,0.666666666666666
888442,92,5,0.895532671,0.666666666666666
888442,93,2,0.182227526,0
888442,94,3,0.281568066,0
888442,95,5,0.954856652,0.5
888442,96,4,0.566774385,0.666666666666666
888442,98,6,0.888646924,0.666666666666666
888442,99,5,0.715413924,0.333333333333333
888442,100,6,0.902038364,0.5
888442,101,5,0.692144989,0.333333333333333
888442,102,5,0.971406699,1
888442,103,5,0.642140117,0.5
888442,104,5,0.470264592,0.75
888442,105,4,0.288584884,0.5
888442,15,5,0.453730194,0.25
888442,16,6,0.734467768,0.75
888442,17,5,0.445027247,0
888442,18,5,0.858830274,0.75
888442,19,6,0.774911781,0.666666666666666
888442,20,6,0.906432365,1
888442,107,4,0.276712712,0
888442,108,6,0.887626902,0.666666666666666
888442,109,6,0.896790522,0.5
888442,110,3,0.25345495,0
888442,111,5,0.935152947,1
888442,112,5,0.809554562,0.833333333333333
888442,113,4,0.812655948,0.333333333333333
888442,114,4,0.865506893,0.25
888442,116,5,0.374838713,0.2
888442,117,6,0.782821918,0.5
888442,118,6,0.902447419,0.5
888442,119,5,0.825241324,0.75
888442,120,5,0.309330302,0.25
888442,121,3,0.138972641,0
888442,122,6,0.923108396,0.5
888442,123,3,0.175262446,0.2
888442,124,4,0.274316832,0
888442,126,6,0.885211791,0.333333333333333
888442,127,6,0.907341776,1
888442,128,5,0.906432365,1
888442,129,5,0.895099384,1
888442,130,6,0.896375245,1
888442,131,6,0.925175468,0.666666666666666
888442,132,6,0.585252425,0.333333333333333
888442,133,2,0.270126407,0
888442,134,6,0.912778247,1
888442,136,5,0.659544644,0.666666666666666
888442,138,5,0.87002047,1
888442,139,2,0.261674492,0
888442,22,6,0.912023814,1
888442,24,6,0.881139522,1
888442,25,3,0.173081188,0
888442,26,5,0.937700069,0.75
888442,27,6,0.892960631,0.666666666666666
888442,28,6,0.932551652,1
929350,2,3,0.671953641,0
929350,3,5,0.589902535,0.5
929350,4,5,0.191996665,0
929350,5,5,0.262799642,0
929350,7,5,0.888365416,1
929350,8,5,0.358833108,0.25
929350,9,6,0.849746053,0.5
929350,10,5,0.606445838,0
929350,13,4,0.245297829,0
929350,14,3,0.152286122,0
929350,16,4,0.200936812,0
929350,17,4,0.197406881,0
929350,18,4,0.25387319,0
929350,19,4,0.200936812,0
929350,20,3,0.259492861,0.25
929350,21,5,0.850130219,0.5
929350,22,6,0.877860753,1
929350,23,5,0.606445838,0
929350,25,6,0.882995265,0.5
929350,26,5,0.606445838,0
929350,27,5,0.792705472,0.333333333333333
929350,28,5,0.606445838,0
929350,30,5,0.844717825,1
929350,34,4,0.19008512,0
929350,35,4,0.251744907,0
929350,1,5,0.314681225,0
929350,2,5,0.707120082,0.25
929350,4,3,0.377327835,0
929350,5,4,0.25531806,0.25
929350,6,4,0.377327835,0
929350,7,4,0.258561841,0
929350,36,4,0.261784587,0
929350,40,4,0.258561841,0
929350,43,4,0.222423194,0
929350,44,4,0.308448805,0
929350,47,4,0.188519439,0
929350,49,5,0.237217185,0
929350,50,4,0.439165371,0
929350,51,4,0.606445838,0
929350,52,4,0.207216373,0
929350,53,4,0.298525577,0.333333333333333
929350,54,5,0.77603644,0.25
929350,56,4,0.191996665,0
929350,59,4,0.606445838,0
929350,60,4,0.256567535,0
929350,61,4,0.191996665,0
929350,62,4,0.844717825,1
929350,63,5,0.606445838,0
929350,64,5,0.909121566,0.5
929350,65,4,0.606445838,0
929350,67,5,0.843377822,0.5
929350,68,4,0.191996665,0
929350,69,4,0.440801632,0.333333333333333
929350,8,4,0.191996665,0
929350,9,4,0.239082416,0
929350,10,4,0.191996665,0
929350,11,4,0.377327835,0
929350,12,4,0.308448805,0
929350,13,4,0.377327835,0
929350,71,4,0.191996665,0
929350,72,4,0.384481443,0
929350,74,4,0.607413753,1
929350,76,4,0.191996665,0
929350,77,4,0.191996665,0
929350,78,4,0.191996665,0
929350,81,5,0.606445838,0
929350,82,5,0.138972641,0
929350,83,3,0.226350719,0
929350,84,4,0.226350719,0
929350,85,4,0.226350719,0
929350,86,4,0.191996665,0
929350,88,5,0.606445838,0
929350,89,5,0.612074234,0
929350,90,4,0.606445838,0
929350,93,5,0.606445838,0
929350,94,4,0.606445838,0
929350,96,4,0.191996665,0
929350,97,4,0.191996665,0
929350,98,4,0.191996665,0
929350,99,3,0.191996665,0
929350,100,4,0.226350719,0
929350,102,4,0.191996665,0
929350,103,4,0.191996665,0
929350,104,4,0.191996665,0
929350,105,4,0.191996665,0
929350,15,4,0.191996665,0
929350,17,4,0.191996665,0
929350,18,4,0.630473634,0
929350,20,4,0.606445838,0
929350,21,5,0.341338687,0
929350,106,3,0.226350719,0
929350,107,5,0.191996665,0
929350,108,4,0.191996665,0
929350,109,5,0.844717825,1
929350,110,4,0.226350719,0
929350,111,4,0.191996665,0
929350,116,4,0.260311126,0.25
929350,117,5,0.606445838,0
929350,118,4,0.191996665,0
929350,120,4,0.191996665,0
929350,121,4,0.191996665,0
929350,124,4,0.226350719,0
929350,125,3,0.226350719,0
929350,127,4,0.206214673,0
929350,128,4,0.191996665,0
929350,129,4,0.191996665,0
929350,130,5,0.191996665,0
929350,131,4,0.191996665,0
929350,132,3,0.226350719,0
929350,133,4,0.226350719,0
929350,138,4,0.191996665,0
929350,140,4,0.206214673,0
929350,22,4,0.191996665,0
929350,23,4,0.206214673,0
929350,24,4,0.240379248,0
929350,25,4,0.191996665,0
929350,28,4,0.226350719,0
930819,2,6,0.876965423,1
930819,3,5,0.773543142,1
930819,4,5,0.381562995,0.5
930819,5,5,0.773795178,1
930819,7,3,0.617922056,1
930819,8,2,0.321377613,0
930819,9,5,0.572945151,0.5
930819,10,6,0.474895933,0.5
930819,11,5,0.593938731,0.5
930819,12,6,0.424021241,0
930819,13,3,0.223217952,0
930819,14,5,0.762896687,1
930819,15,6,0.637692446,0.5
930819,16,5,0.339664312,0.5
930819,17,5,0.770615763,1
930819,18,3,0.442875377,0.5
930819,20,3,0.24351042,0
930819,21,3,0.735685784,1
930819,22,3,0.727537626,0.5
930819,24,5,0.742142906,0.5
930819,25,3,0.677079498,0.5
930819,26,5,0.772448498,1
930819,27,3,0.298243762,0
930819,28,5,0.928768806,1
930819,29,5,0.12565815,0
930819,30,5,0.880493699,0.25
930819,31,5,0.877860753,1
930819,32,3,0.597311651,0
930819,33,5,0.740947538,1
930819,34,5,0.79357111,1
930819,35,5,0.251272022,0.5
930819,1,6,0.901429606,1
930819,2,5,0.26549972,0
930819,3,3,0.255767603,0
930819,4,6,0.876965423,1
930819,5,3,0.111053072,0
930819,6,6,0.876965423,1
930819,36,5,0.855651437,1
930819,38,3,0.196770622,0
930819,40,5,0.271162742,0
930819,41,5,0.740947538,1
930819,42,5,0.71976152,1
930819,44,5,0.607413753,1
930819,45,3,0.284977256,0
930819,48,7,0.427078198,0
930819,49,5,0.877860753,1
930819,52,6,0.966903189,1
930819,53,6,0.967475244,0.333333333333333
930819,54,3,0.283511459,0
930819,55,5,0.234900163,0
930819,56,5,0.607413753,1
930819,57,5,0.740947538,1
930819,58,3,0.262541191,0
930819,59,6,0.876965423,1
930819,60,2,0.158730661,0.333333333333333
930819,61,5,0.681302494,1
930819,62,2,0.49578151,0
930819,63,5,0.359130131,0.5
930819,65,3,0.23321333,0
930819,67,3,0.211042923,0
930819,68,2,0.244215302,0
930819,70,2,0.219113456,0
930819,8,5,0.842283054,1
930819,9,3,0.298243762,0
930819,11,2,0.265501613,0
930819,13,3,0.267766219,0
930819,14,5,0.227898505,0
930819,71,5,0.844717825,1
930819,72,1,0.20415725,0
930819,76,5,0.377327835,0
930819,77,5,0.893538128,0.5
930819,78,4,0.369066178,0
930819,79,3,0.282134706,0
930819,80,5,0.636116065,1
930819,81,5,0.905681713,1
930819,82,3,0.611340568,0
930819,83,2,0.10564189,0
930819,85,3,0.23451991,0
930819,86,3,0.224076442,0
930819,87,3,0.171130709,0
930819,88,6,0.806327766,1
930819,89,5,0.693172806,1
930819,90,5,0.271162742,0
930819,91,3,0.211566938,0
930819,92,5,0.713501398,0.333333333333333
930819,93,5,0.806992858,1
930819,96,2,0.235928191,0.5
930819,98,3,0.314681225,0
930819,99,5,0.791052417,1
930819,100,3,0.218041267,0
930819,101,3,0.638089753,0.333333333333333
930819,102,5,0.790219269,1
930819,103,6,0.893538128,0.5
930819,105,3,0.299453476,0
930819,16,6,0.941563877,1
930819,17,5,0.888777994,0.25
930819,18,3,0.265501613,0
930819,19,3,0.281347658,0
930819,20,3,0.220246572,0
930819,21,2,0.204681666,0
930819,106,5,0.400091712,0.5
930819,107,5,0.568751144,0.5
930819,108,5,0.882120071,1
930819,109,3,0.281106568,0
930819,110,5,0.736179446,0.333333333333333
930819,113,3,0.119592044,0
930819,114,2,0.298913491,0
930819,116,5,0.559722987,0
930819,117,2,0.374411336,0
930819,118,5,0.861491174,1
930819,119,3,0.275827348,0.25
930819,120,6,0.879879488,0.555555555555555
930819,122,3,0.336583667,0.333333333333333
930819,123,3,0.315975412,0
930819,124,4,0.286888988,0
930819,125,5,0.327845249,0.333333333333333
930819,126,3,0.198746675,0
930819,127,3,0.267157163,0
930819,129,3,0.249696037,0
930819,130,2,0.49578151,0
930819,131,3,0.24653256,0
930819,132,3,0.250688414,0
930819,133,3,0.241585635,0
930819,134,5,0.828843985,0.4
930819,135,4,0.16222921,0
930819,136,3,0.25665161,0
930819,138,2,0.272111614,0.25
930819,139,4,0.306518468,0
930819,140,2,0.282194042,0.333333333333333
930819,23,3,0.244537479,0
930819,24,3,0.607413753,1
930819,25,3,0.17289758,0
930819,26,3,0.292691717,0
930819,27,2,0.118468642,0
936790,1,6,0.219127831,0.166666666666666
936790,2,5,0.389985037,0.285714285714285
936790,3,5,0.233580805,0
936790,4,4,0.886729303,0.75
936790,5,6,0.817182187,1
936790,6,3,0.21573075,0
936790,7,4,0.256107369,0
936790,8,6,0.577925625,0.5
936790,9,5,0.910978954,0.333333333333333
936790,10,5,0.337348834,0
936790,11,4,0.586584122,0.333333333333333
936790,12,2,0.101128987,0
936790,13,5,0.853893277,0.5
936790,14,3,0.263171777,0.25
936790,15,5,0.893910411,1
936790,16,4,0.793746596,0.666666666666666
936790,17,4,0.880601552,0.6
936790,18,5,0.384263405,0
936790,19,5,0.857145962,0.666666666666666
936790,20,5,0.864764256,1
936790,21,5,0.81546583,0.333333333333333
936790,22,4,0.417753282,0
936790,23,4,0.859215197,0.333333333333333
936790,24,2,0.207548006,0.25
936790,25,3,0.285837462,0
936790,26,5,0.476781718,0.5
936790,27,2,0.5543225,0
936790,28,2,0.330441379,0
936790,29,3,0.864310684,0.5
936790,30,2,0.217685089,0
936790,31,2,0.19591909,0
936790,32,3,0.234667297,0
936790,33,4,0.185389578,0.2
936790,34,6,0.870355641,0.4
936790,35,6,0.941385452,1
936790,1,4,0.243506092,0
936790,2,3,0.30953814,0
936790,3,3,0.225453325,0
936790,4,4,0.223799567,0.333333333333333
936790,5,5,0.735151538,0
936790,6,5,0.382978562,0
936790,7,4,0.866662968,1
936790,36,6,0.931408076,0.5
936790,37,7,0.896002766,1
936790,38,2,0.160061716,0
936790,39,5,0.824034931,0.25
936790,40,6,0.535974828,0.25
936790,41,6,0.835985177,0.25
936790,42,7,0.787277761,0.333333333333333
936790,43,4,0.264390551,0
936790,44,2,0.374798935,0
936790,46,2,0.199029391,0
936790,47,2,0.296009879,0
936790,48,3,0.087573726,0.5
936790,49,2,0.226887369,0
936790,50,2,0.46603853,0
936790,51,6,0.886507554,0.2
936790,52,3,0.336377124,0
936790,53,3,0.45449987,0
936790,54,2,0.158768402,0
936790,55,3,0.151402965,0
936790,56,3,0.204494452,0
936790,57,2,0.205619763,0
936790,58,2,0.179967825,0
936790,59,3,0.376761839,0
936790,60,2,0.306925139,0
936790,61,5,0.854324155,1
936790,63,6,0.888321239,1
936790,64,6,0.526312818,1
936790,65,6,0.869123266,0.5
936790,66,5,0.856722815,0.2
936790,67,6,0.911274433,1
936790,68,6,0.864609752,1
936790,69,6,0.923215491,1
936790,70,6,0.887166005,1
936790,8,5,0.870043094,0.666666666666666
936790,9,3,0.235649508,0
936790,10,5,0.768247478,0.5
936790,11,3,0.261106044,0
936790,12,4,0.417725934,0.333333333333333
936790,13,5,0.889403562,1
936790,14,4,0.491119524,0.0909090909090909
936790,71,3,0.249851148,0
936790,72,3,0.232589478,0
936790,73,4,0.449092675,0
936790,74,6,0.870125746,0.25
936790,75,3,0.886437388,1
936790,76,3,0.23458239,0
936790,77,4,0.210741693,0
936790,78,3,0.202746568,0
936790,79,5,0.810084408,0.5
936790,80,3,0.240379248,0
936790,81,3,0.147545798,0
936790,82,5,0.526312818,1
936790,83,6,0.717418897,1
936790,84,5,0.943830986,1
936790,85,4,0.182881782,0
936790,87,2,0.138972641,0
936790,88,3,0.200936812,0
936790,89,5,0.765542561,1
936790,90,3,0.223286763,0
936790,91,6,0.868937173,1
936790,92,7,0.888321239,1
936790,93,4,0.25841372,0
936790,94,4,0.235222877,0
936790,95,2,0.085901434,0
936790,96,2,0.085901434,0
936790,97,2,0.140615185,0
936790,98,2,0.1100622,0
936790,100,6,0.869206993,0.666666666666666
936790,101,3,0.184742139,0
936790,102,4,0.200936812,0
936790,103,5,0.886437388,1
936790,104,2,0.379679707,0
936790,105,3,0.735617248,1
936790,15,3,0.275557951,0
936790,16,5,0.895250011,1
936790,17,3,0.173081188,0
936790,18,5,0.472937209,0
936790,19,5,0.854324155,1
936790,20,5,0.453482326,0
936790,21,5,0.844717825,1
936790,106,2,0.338438591,0
936790,107,4,0.866662968,1
936790,108,6,0.966903189,1
936790,109,5,0.854324155,1
936790,110,5,0.845317972,0.5
936790,111,6,0.941062963,0.25
936790,112,6,0.705818231,0.25
936790,113,7,0.879461895,0.5
936790,114,6,0.867610057,0.25
936790,115,7,0.79224191,1
936790,116,6,0.65503949,0.666666666666666
936790,117,5,0.761588191,0.666666666666666
936790,118,4,0.376169127,0
936790,119,7,0.961266737,1
936790,122,6,0.894043675,0.5
936790,123,5,0.910791571,1
936790,124,4,0.394561107,0.5
936790,125,3,0.255758887,0
936790,126,5,0.932995376,1
936790,127,6,0.904409793,1
936790,128,6,0.738869843,1
936790,129,6,0.854324155,1
936790,130,6,0.873926678,0.5
936790,131,5,0.864609752,1
936790,132,3,0.113882179,0
936790,133,3,0.140615185,0
936790,134,4,0.145674073,0
936790,135,4,0.160943345,0
936790,136,5,0.843628257,0.666666666666666
936790,137,5,0.880287859,1
936790,138,6,0.897586796,1
936790,139,7,0.847836906,1
936790,140,6,0.951386227,1
936790,22,3,0.147545798,0
936790,23,5,0.866662968,1
936790,24,6,0.946873357,0.2
936790,25,5,0.720728218,0.5
936790,26,3,0.255565962,0
936790,27,4,0.324820457,0
936790,28,2,0.142756719,0
942948,1,3,0.25387319,0
942948,2,3,0.265033923,0
942948,3,3,0.607413753,1
942948,4,3,0.322957764,0
942948,5,3,0.252969246,0
942948,6,3,0.607413753,1
942948,7,4,0.815551211,0.5
942948,8,4,0.377327835,0
942948,9,4,0.547295467,1
942948,10,5,0.607413753,1
942948,11,5,0.956822531,1
942948,12,4,0.208439696,0
942948,13,4,0.50157052,1
942948,14,4,0.51942954,1
942948,15,4,0.844717825,1
942948,16,5,0.317334813,0
942948,18,4,0.547295467,1
942948,19,3,0.229636575,0
942948,20,3,0.956822531,1
942948,21,3,0.317334813,0
942948,22,4,0.50157052,1
942948,25,4,0.417438022,0
942948,26,3,0.325784264,0.5
942948,28,4,0.28883206,0
942948,29,5,0.844717825,1
942948,30,3,0.547295467,1
942948,31,3,0.399189758,0.5
942948,32,3,0.547295467,1
942948,33,3,0.516666405,1
942948,35,3,0.265632822,0
942948,1,3,0.283511459,0
942948,2,4,0.547295467,1
942948,3,4,0.295037753,0
942948,4,3,0.607413753,1
942948,5,4,0.28883206,0
942948,6,2,0.204843165,0
942948,7,5,0.547295467,1
942948,36,4,0.28883206,0
942948,37,3,0.153216875,0
942948,38,3,0.547295467,1
942948,39,4,0.123790363,0
942948,40,5,0.870875374,1
942948,41,2,0.25387319,0
942948,42,5,0.28883206,0
942948,44,4,0.956822531,1
942948,45,4,0.547295467,1
942948,46,5,0.138972641,0
942948,47,4,0.377327835,0
942948,48,4,0.547295467,1
942948,49,4,0.663393181,1
942948,50,5,0.956822531,1
942948,51,3,0.28883206,0
942948,52,3,0.386145167,0
942948,53,3,0.607413753,1
942948,54,4,0.123790363,0
942948,55,2,0.077738622,0
942948,56,4,0.377327835,0
942948,57,3,0.547295467,1
942948,58,3,0.208439696,0
942948,59,4,0.547295467,1
942948,61,4,0.200936812,0
942948,62,3,0.317334813,0
942948,63,2,0.25387319,0
942948,64,3,0.28883206,0
942948,66,5,0.956822531,1
942948,67,4,0.123790363,0
942948,68,4,0.25387319,0
942948,69,3,0.607413753,1
942948,70,3,0.23644958,0
942948,8,5,0.467068695,0.5
942948,10,3,0.140615185,0
942948,13,3,0.229636575,0
942948,71,3,0.123790363,0
942948,72,4,0.956822531,1
942948,73,4,0.547295467,1
942948,74,4,0.200936812,0
942948,75,3,0.123790363,0
942948,76,3,0.758723699,1
942948,78,3,0.28883206,0
942948,79,5,0.935152947,1
942948,80,4,0.547295467,1
942948,82,5,0.844717825,1
942948,83,4,0.229636575,0
942948,84,4,0.547295467,1
942948,85,3,0.25387319,0
942948,86,4,0.123790363,0
942948,87,3,0.547295467,1
942948,88,4,0.956822531,1
942948,89,4,0.229636575,0
942948,90,2,0.25387319,0
942948,91,4,0.123790363,0
942948,93,4,0.284183019,0
942948,94,3,0.547295467,1
942948,96,3,0.547295467,1
942948,97,3,0.123790363,0
942948,98,4,0.077738622,0
942948,99,3,0.956822531,1
942948,100,4,0.317334813,0
942948,101,3,0.12964345,0
942948,103,5,0.200936812,0
942948,104,4,0.547295467,1
942948,105,3,0.12964345,0
942948,15,3,0.140615185,0
942948,16,4,0.069739509,0
